;avgGS;lat;long;maxGS;minGS;numGS;stdDevGS;Country_Code;Avis;Date
138;2.809090909090909;55.378051;-3.435973;8.0;0.0;55;2.4675547504120336;GBR;pos;2017-05-05
1483;0.4;38.963745;35.243322;0.4;0.4;4;0.0;TUR;pos;2017-05-05
3074;-5.0;25.03428;-77.39628;-5.0;-5.0;1;0.0;BHS;neg;2017-05-05
803;-7.875;46.818188;8.227512;-5.0;-10.0;8;2.260392665003141;CHE;neg;2017-05-05
2418;6.0;41.608635;21.745275;6.0;6.0;2;0.0;MKD;pos;2017-05-05
2422;-4.0;-19.015438;29.154857;-4.0;-4.0;2;0.0;ZWE;neg;2017-05-05
702;3.511111111111111;-25.274398;133.775136;5.0;2.8;9;0.8171011693711216;AUS;pos;2017-05-05
2424;-10.0;12.879721;121.774017;-10.0;-10.0;2;0.0;PHL;neg;2017-05-05
2092;1.9;7.873054;80.771797;1.9;1.9;2;0.0;LKA;pos;2017-05-05
942;-4.142857142857143;40.463667;-3.74922;-2.0;-5.0;7;1.355261854357877;ESP;neg;2017-05-05
731;3.7999999999999994;51.919438;19.145136;10.0;2.8;9;2.2271057451320084;POL;pos;2017-05-05
1469;3.3;31.046051;34.851612;6.0;1.9;4;1.6748134224444227;ISR;pos;2017-05-05
1711;-4.666666666666667;47.516231;14.550072;-2.0;-10.0;3;3.7712361663282534;AUT;neg;2017-05-05
2430;-2.0;28.033886;1.659626;-2.0;-2.0;2;0.0;DZA;neg;2017-05-05
2406;-5.5;51.919438;19.145136;-2.0;-9.0;2;3.5;POL;neg;2017-05-05
2407;-5.0;44.016521;21.005859;-5.0;-5.0;2;0.0;SRB;neg;2017-05-05
2744;2.8;34.802075;38.996815;2.8;2.8;1;0.0;SYR;pos;2017-05-05
2448;1.9;9.30769;2.315834;1.9;1.9;2;0.0;BEN;pos;2017-05-05
2785;-0.4;58.595272;25.013607;-0.4;-0.4;1;0.0;EST;neg;2017-05-05
2442;-10.0;15.870032;100.992541;-10.0;-10.0;2;0.0;THA;neg;2017-05-05
612;-5.3999999999999995;56.130366;-106.346771;-2.0;-10.0;11;3.410145291492858;CAN;neg;2017-05-05
2612;2.8;-1.831239;-78.183406;2.8;2.8;1;0.0;ECU;pos;2017-05-05
1433;-0.4;7.946527;-1.023194;-0.4;-0.4;4;0.0;GHA;neg;2017-05-05
2781;2.8;42.3584;-71.0598;2.8;2.8;1;0.0;NMR;pos;2017-05-05
2774;0.0;8.619543;0.824782;0.0;0.0;1;0.0;TGO;pos;2017-05-05
664;2.56;12.879721;121.774017;6.0;0.0;10;2.052900387257014;PHL;pos;2017-05-05
2782;1.9;1.373333;32.290275;1.9;1.9;1;0.0;UGA;pos;2017-05-05
736;-6.888888888888889;23.634501;-102.552784;-4.0;-10.0;9;2.806517986736686;MEX;neg;2017-05-05
2751;1.0;30.585164;36.238414;1.0;1.0;1;0.0;JOR;pos;2017-05-05
2119;-6.0;40.339852;127.510093;-2.0;-10.0;2;4.0;PRK;neg;2017-05-05
1415;0.975;25.354826;51.183884;1.9;0.0;4;0.6722164829874376;QAT;pos;2017-05-06
2710;-2.0;51.919438;19.145136;-2.0;-2.0;1;0.0;POL;neg;2017-05-06
874;-3.4;49.76461428571429;12.516512857142857;-2.0;-5.8;7;1.6353243452861925;EUR;neg;2017-05-06
1824;-8.0;26.820553;30.802498;-4.0;-10.0;3;2.8284271247461903;EGY;neg;2017-05-06
1835;-6.5;6.42375;-66.58973;-6.5;-6.5;3;0.0;VEN;neg;2017-05-06
1819;-2.6666666666666665;32.427908;53.688046;-2.0;-4.0;3;0.9428090415820634;IRN;neg;2017-05-06
937;2.9714285714285715;-25.274398;133.775136;6.4;1.0;7;1.649860847564585;AUS;pos;2017-05-06
2972;-5.0;41.87194;12.56738;-5.0;-5.0;1;0.0;ITA;neg;2017-05-06
299;-8.329166666666667;55.378051;-3.435973;-0.3;-10.0;24;2.773457404075682;GBR;neg;2017-05-06
124;3.747457627118644;41.87194;12.56738;7.0;0.0;59;1.098281544003838;ITA;pos;2017-05-06
2243;1.9;30.585164;36.238414;1.9;1.9;2;0.0;JOR;pos;2017-05-06
767;1.9375;23.634501;-102.552784;3.4;0.0;8;1.5739579886388326;MEX;pos;2017-05-06
1379;-10.0;53.41291;-8.24389;-10.0;-10.0;4;0.0;IRL;neg;2017-05-06
1156;2.54;52.132633;5.291266;7.0;0.0;5;2.3482759633399137;NLD;pos;2017-05-06
1817;6.400000000000001;26.820553;30.802498;6.4;6.4;3;0.0;EGY;pos;2017-05-06
1715;1.8999999999999997;35.907757;127.766922;1.9;1.9;3;0.0;KOR;pos;2017-05-06
74;-3.240217391304348;46.227638;2.213749;-0.1;-10.0;92;2.305525488652853;FRA;neg;2017-05-06
1664;-2.0;28.033886;1.659626;-2.0;-2.0;3;0.0;DZA;neg;2017-05-06
2644;-10.0;47.516231;14.550072;-10.0;-10.0;1;0.0;AUT;neg;2017-05-06
1396;-2.0;34.802075;38.996815;-2.0;-2.0;4;0.0;SYR;neg;2017-05-06
2207;1.0;-19.015438;29.154857;1.0;1.0;2;0.0;ZWE;pos;2017-05-06
3091;5.0;-38.416097;-63.616672;5.0;5.0;1;0.0;ARG;pos;2017-05-06
360;2.995;48.604345;3.28413455;10.0;0.4;20;2.141138715730487;EUR;pos;2017-05-06
899;2.1142857142857143;34.802075;38.996815;2.8;0.4;7;1.0842094834863014;SYR;pos;2017-05-06
271;2.503846153846154;55.378051;-3.435973;5.0;0.0;26;1.3253390768550715;GBR;pos;2017-05-06
2626;2.8;48.8667;2.33333;2.8;2.8;1;0.0;AFR;pos;2017-05-06
2625;1.9;-16.578193;179.414413;1.9;1.9;1;0.0;FJI;pos;2017-05-06
1725;4.9;15.870032;100.992541;6.4;1.9;3;2.1213203435596424;THA;pos;2017-05-06
2624;2.8;14.058324;108.277199;2.8;2.8;1;0.0;VNM;pos;2017-05-06
1218;2.62;-40.900557;174.885971;2.8;1.9;5;0.35999999999999993;NZL;pos;2017-05-06
1733;2.7999999999999994;9.081999;8.675277;2.8;2.8;3;0.0;NGA;pos;2017-05-06
1234;5.0;43.750298;7.412841;5.0;5.0;5;0.0;MCO;pos;2017-05-06
3008;-2.0;-14.235004;-51.92528;-2.0;-2.0;1;0.0;BRA;neg;2017-05-06
1821;1.8999999999999997;47.516231;14.550072;1.9;1.9;3;0.0;AUT;pos;2017-05-06
3057;0.0;40.143105;47.576927;0.0;0.0;1;0.0;AZE;pos;2017-05-06
132;3.331578947368421;61.52401;105.318756;7.4;0.0;57;2.127939279467496;RUS;pos;2017-05-06
551;-3.8333333333333335;61.52401;105.318756;-2.0;-10.0;12;2.881936077631764;RUS;neg;2017-05-06
2012;-2.0;39.074208;21.824312;-2.0;-2.0;2;0.0;GRC;neg;2017-05-06
3056;1.0;4.860416;-58.93018;1.0;1.0;1;0.0;GUY;pos;2017-05-06
1050;-5.0;51.165691;10.451526;-2.0;-7.2;6;2.340939982143925;DEU;neg;2017-05-06
529;3.8923076923076922;31.046051;34.851612;7.0;2.8;13;1.44086594607417;ISR;pos;2017-05-06
2028;1.9;7.873054;80.771797;1.9;1.9;2;0.0;LKA;pos;2017-05-06
528;2.8846153846153846;50.503887;4.469936;5.0;0.0;13;1.3783190173575448;BEL;pos;2017-05-06
2033;-5.0;31.791702;-7.09262;-5.0;-5.0;2;0.0;MAR;neg;2017-05-06
2396;2.8;20.593684;78.96288;2.8;2.8;2;0.0;IND;pos;2017-05-06
2035;1.0;51.919438;19.145136;1.0;1.0;2;0.0;POL;pos;2017-05-06
518;-5.076923076923077;48.379433;31.16558;-4.0;-10.0;13;1.4915938022819473;UKR;neg;2017-05-06
3047;1.9;40.463667;-3.74922;1.9;1.9;1;0.0;ESP;pos;2017-05-06
3051;0.0;3.202778;73.22068;0.0;0.0;1;0.0;MDV;pos;2017-05-06
2051;2.8;17.570692;-3.996166;2.8;2.8;2;0.0;MLI;pos;2017-05-06
2401;4.0;-0.789275;113.921327;4.0;4.0;2;0.0;IDN;pos;2017-05-06
632;0.63;53.41291;-8.24389;1.9;0.0;10;0.6165225056719341;IRL;pos;2017-05-06
1055;4.3;32.427908;53.688046;7.0;1.9;6;2.0928449536456353;IRN;pos;2017-05-06
1706;1.3;12.879721;121.774017;1.9;1.0;3;0.42426406871192845;PHL;pos;2017-05-06
1058;1.8333333333333333;7.946527;-1.023194;4.0;0.0;6;1.5723301886761007;GHA;pos;2017-05-06
2798;3.4;60.472024;8.468946;3.4;3.4;1;0.0;NOR;pos;2017-05-06
465;2.42;28.033886;1.659626;7.0;0.0;15;2.1292252111977255;DZA;pos;2017-05-06
60;3.11875;37.09024;-95.712891;10.0;0.0;112;2.060666121930341;USA;pos;2017-05-06
2800;-10.0;23.634501;-102.552784;-10.0;-10.0;1;0.0;MEX;neg;2017-05-06
2419;1.9;31.791702;-7.09262;1.9;1.9;2;0.0;MAR;pos;2017-05-06
2384;-6.0;-25.274398;133.775136;-2.0;-10.0;2;4.0;AUS;neg;2017-05-06
1479;7.0;4.570868;-74.297333;7.0;7.0;4;0.0;COL;pos;2017-05-06
2400;2.8;-14.235004;-51.92528;2.8;2.8;2;0.0;BRA;pos;2017-05-06
2386;1.9;39.399872;-8.224454;1.9;1.9;2;0.0;PRT;pos;2017-05-06
1851;-10.0;45.1;15.2;-10.0;-10.0;3;0.0;HRV;neg;2017-05-06
33;2.4726666666666666;46.227638;2.213749;10.0;0.0;150;2.5342427315121623;FRA;pos;2017-05-06
498;2.9071428571428575;56.130366;-106.346771;7.0;0.0;14;2.9326887433388027;CAN;pos;2017-05-06
1571;2.7999999999999994;25.03428;-77.39628;2.8;2.8;3;0.0;BHS;pos;2017-05-06
1570;5.0;53.709807;27.953389;5.0;5.0;3;0.0;BLR;pos;2017-05-06
2394;-5.0;40.463667;-3.74922;-5.0;-5.0;2;0.0;ESP;neg;2017-05-06
1812;2.7999999999999994;34.802075;38.996815;2.8;2.8;3;0.0;SYR;pos;2017-05-07
44;2.950746268656716;51.165691;10.451526;8.3;0.0;134;1.7251755813153258;DEU;pos;2017-05-07
3007;-6.5;41.87194;12.56738;-6.5;-6.5;1;0.0;ITA;neg;2017-05-07
3113;-0.4;51.919438;19.145136;-0.4;-0.4;1;0.0;POL;neg;2017-05-07
3097;1.9;38.963745;35.243322;1.9;1.9;1;0.0;TUR;pos;2017-05-07
3015;-10.0;12.879721;121.774017;-10.0;-10.0;1;0.0;PHL;neg;2017-05-07
6;2.3769784172661867;46.227638;2.213749;10.0;0.0;278;2.4040677921336737;FRA;pos;2017-05-07
205;-9.0;15.454166;18.732207;-9.0;-9.0;36;0.0;TCD;neg;2017-05-07
204;3.375;50.503887;4.469936;3.5;2.8;36;0.11873172373979181;BEL;pos;2017-05-07
3118;-2.0;40.339852;127.510093;-2.0;-2.0;1;0.0;PRK;neg;2017-05-07
30;3.3664473684210527;37.09024;-95.712891;10.0;0.0;152;2.186199059138322;USA;pos;2017-05-07
59;2.36875;55.378051;-3.435973;7.4;0.0;112;1.8424087130904014;GBR;pos;2017-05-07
198;4.151351351351352;12.862807;30.217636;7.0;0.0;37;2.493301471523967;SDN;pos;2017-05-07
1678;2.3333333333333335;23.885942;45.079162;3.0;1.0;3;0.9428090415820634;SAU;pos;2017-05-07
3024;3.4;8.460555;-11.779889;3.4;3.4;1;0.0;SLE;pos;2017-05-07
1666;5.866666666666667;46.818188;8.227512;7.4;2.8;3;2.168460795638746;CHE;pos;2017-05-07
3100;7.0;4.570868;-74.297333;7.0;7.0;1;0.0;COL;pos;2017-05-07
3039;3.4;60.128161;18.643501;3.4;3.4;1;0.0;SWE;pos;2017-05-07
3120;-2.0;39.074208;21.824312;-2.0;-2.0;1;0.0;GRC;neg;2017-05-07
1704;3.4;33.886917;9.537499;3.4;3.4;3;0.0;TUN;pos;2017-05-07
3109;1.0;-0.789275;113.921327;1.0;1.0;1;0.0;IDN;pos;2017-05-07
94;3.233783783783784;61.52401;105.318756;8.0;0.0;74;2.7274518861179544;RUS;pos;2017-05-07
150;3.2333333333333334;48.28431960784314;2.2230861960784316;8.0;0.0;51;2.095622577404649;EUR;pos;2017-05-07
80;-4.006741573033708;46.227638;2.213749;-0.4;-10.0;89;2.496505321615788;FRA;neg;2017-05-07
2792;7.0;21.512583;55.923255;7.0;7.0;1;0.0;OMN;pos;2017-05-07
236;4.790625;15.454166;18.732207;7.4;0.0;32;2.589082773758885;TCD;pos;2017-05-07
2426;0.0;28.394857;84.124008;0.0;0.0;2;0.0;NPL;pos;2017-05-07
914;4.371428571428572;26.820553;30.802498;5.0;2.8;7;0.9938586931957765;EGY;pos;2017-05-07
2440;6.0;41.608635;21.745275;6.0;6.0;2;0.0;MKD;pos;2017-05-07
906;5.0;43.750298;7.412841;5.0;5.0;7;0.0;MCO;pos;2017-05-07
903;3.6285714285714286;53.41291;-8.24389;6.0;1.9;7;1.635948205357445;IRL;pos;2017-05-07
2444;-7.2;17.570692;-3.996166;-7.2;-7.2;2;0.0;MLI;neg;2017-05-07
2455;2.8;45.1;15.2;2.8;2.8;2;0.0;HRV;pos;2017-05-07
1437;-6.5;18.971187;-72.285215;-6.5;-6.5;4;0.0;HTI;neg;2017-05-07
2653;1.9;35.86166;104.195397;1.9;1.9;1;0.0;CHN;pos;2017-05-07
2656;0.4;12.879721;121.774017;0.4;0.4;1;0.0;PHL;pos;2017-05-07
818;4.975;33.854721;35.862285;6.0;1.9;8;1.7753520777580991;LBN;pos;2017-05-07
807;2.2624999999999997;49.815273;6.129583;3.4;0.0;8;1.283488897497754;LUX;pos;2017-05-07
806;-3.5;6.991675000000001;14.374982500000002;-2.0;-5.0;8;1.2247448713915892;AFR;neg;2017-05-07
794;3.4;49.817492;15.472962;3.4;3.4;8;0.0;CZE;pos;2017-05-07
764;2.975;-16.578193;179.414413;4.0;0.0;8;1.4324367350776785;FJI;pos;2017-05-07
739;-4.0;48.379433;31.16558;-2.0;-5.0;9;1.4142135623730951;UKR;neg;2017-05-07
715;2.4444444444444446;23.634501;-102.552784;3.4;0.0;9;1.3325923867168843;MEX;pos;2017-05-07
2730;7.0;42.733883;25.48583;7.0;7.0;1;0.0;BGR;pos;2017-05-07
2732;2.8;64.963051;-19.020835;2.8;2.8;1;0.0;ISL;pos;2017-05-07
943;2.8000000000000003;47.516231;14.550072;3.4;0.0;7;1.1563489339913178;AUT;pos;2017-05-07
944;-3.2285714285714286;56.130366;-106.346771;-0.4;-7.2;7;2.93243647390176;CAN;neg;2017-05-07
2416;-10.0;23.634501;-102.552784;-10.0;-10.0;2;0.0;MEX;neg;2017-05-07
2397;-5.0;20.593684;78.96288;-5.0;-5.0;2;0.0;IND;neg;2017-05-07
2266;-2.0;28.033886;1.659626;-2.0;-2.0;2;0.0;DZA;neg;2017-05-07
2275;1.9;49.66735;1.997565;1.9;1.9;2;0.0;WST;pos;2017-05-07
1204;4.04;28.033886;1.659626;5.0;3.4;5;0.783836717690617;DZA;pos;2017-05-07
2217;1.9;51.919438;19.145136;1.9;1.9;2;0.0;POL;pos;2017-05-07
1182;2.8;33.223191;43.679291;2.8;2.8;5;0.0;IRQ;pos;2017-05-07
2204;2.8;36.2937;-78.77068750000001;2.8;2.8;2;0.0;NMR;pos;2017-05-07
1165;2.42;23.424076;53.847818;3.4;0.0;5;1.3422369388450015;ARE;pos;2017-05-07
2195;0.4;15.870032;100.992541;0.4;0.4;2;0.0;THA;pos;2017-05-07
2330;0.95;25.354826;51.183884;1.9;0.0;2;0.95;QAT;pos;2017-05-07
692;3.4;48.669026;19.699024;3.4;3.4;9;0.0;SVK;pos;2017-05-07
2339;7.4;20.593684;78.96288;7.4;7.4;2;0.0;IND;pos;2017-05-07
2362;-2.0;23.885942;45.079162;-2.0;-2.0;2;0.0;SAU;neg;2017-05-07
1071;5.2;30.585164;36.238414;8.0;1.9;6;2.844292530665579;JOR;pos;2017-05-07
1066;2.3000000000000003;9.081999;8.675277;4.0;0.4;6;1.7117242768623688;NGA;pos;2017-05-07
1060;3.6333333333333333;-14.235004;-51.92528;4.0;2.8;6;0.521749194749951;BRA;pos;2017-05-07
1048;1.1333333333333333;40.463667;-3.74922;3.4;0.0;6;1.6027753706895078;ESP;pos;2017-05-07
1013;3.6;39.074208;21.824312;4.0;3.4;6;0.28284271247461906;GRC;pos;2017-05-07
1011;-9.0;12.862807;30.217636;-9.0;-9.0;6;0.0;SDN;neg;2017-05-07
1002;-9.166666666666666;50.503887;4.469936;-5.0;-10.0;6;1.863389981249825;BEL;neg;2017-05-07
2162;-2.0;-11.202692;17.873887;-2.0;-2.0;2;0.0;AGO;neg;2017-05-07
1312;-2.0;31.952162;35.233154;-2.0;-2.0;4;0.0;PSE;neg;2017-05-07
1488;2.875;-40.900557;174.885971;4.0;1.9;4;0.7462405778299652;NZL;pos;2017-05-07
3133;3.4;1.352083;103.819836;3.4;3.4;1;0.0;SGP;pos;2017-05-07
1491;-2.0;-0.789275;113.921327;-2.0;-2.0;4;0.0;IDN;neg;2017-05-07
1849;2.7999999999999994;31.791702;-7.09262;2.8;2.8;3;0.0;MAR;pos;2017-05-07
1578;1.8999999999999997;-38.416097;-63.616672;1.9;1.9;3;0.0;ARG;pos;2017-05-07
1584;-2.0;31.046051;34.851612;-2.0;-2.0;3;0.0;ISR;neg;2017-05-07
2039;-2.0;53.41291;-8.24389;-2.0;-2.0;2;0.0;IRL;neg;2017-05-07
1864;2.6666666666666665;31.952162;35.233154;4.0;0.0;3;1.8856180831641267;PSE;pos;2017-05-07
2037;3.4;48.379433;31.16558;3.4;3.4;2;0.0;UKR;pos;2017-05-07
352;3.25;-25.274398;133.775136;6.4;0.4;20;1.1676900273617137;AUS;pos;2017-05-07
2043;6.0;56.879635;24.603189;6.0;6.0;2;0.0;LVA;pos;2017-05-07
2938;-2.0;40.463667;-3.74922;-2.0;-2.0;1;0.0;ESP;neg;2017-05-07
341;-4.542857142857143;55.378051;-3.435973;-0.4;-9.0;21;2.5163411511787603;GBR;neg;2017-05-07
338;3.3523809523809525;56.130366;-106.346771;7.0;0.0;21;1.7192520654049228;CAN;pos;2017-05-07
1853;-4.166666666666667;6.42375;-66.58973;-2.0;-6.5;3;1.8408935028645435;VEN;neg;2017-05-07
305;2.5652173913043477;52.132633;5.291266;3.4;0.0;23;1.408856673566926;NLD;pos;2017-05-07
2047;-2.0;34.802075;38.996815;-2.0;-2.0;2;0.0;SYR;neg;2017-05-07
512;3.8923076923076922;32.427908;53.688046;8.0;0.0;13;2.900785447601692;IRN;pos;2017-05-07
1490;3.7;11.333350000000001;15.208315;4.0;3.4;4;0.29999999999999993;AFR;pos;2017-05-07
530;-7.0;61.52401;105.318756;-2.0;-10.0;13;3.113247129976625;RUS;neg;2017-05-07
601;2.7818181818181817;31.046051;34.851612;4.0;0.0;11;1.3842084589581296;ISR;pos;2017-05-07
252;1.9724137931034482;41.87194;12.56738;7.0;0.0;29;1.8453850269634204;ITA;pos;2017-05-07
501;-5.678571428571429;51.165691;10.451526;-0.4;-10.0;14;3.4033971623802524;DEU;neg;2017-05-07
237;-2.4967741935483874;48.83639677419355;-1.0258205161290321;-0.4;-5.0;31;1.4268132483915477;EUR;neg;2017-05-07
1492;3.4;25.930414;50.637772;3.4;3.4;4;0.0;BHR;pos;2017-05-07
2161;3.4;-0.789275;113.921327;3.4;3.4;2;0.0;IDN;pos;2017-05-08
1863;5.0;53.709807;27.953389;5.0;5.0;3;0.0;BLR;pos;2017-05-08
2402;5.2;26.3351;17.228331;5.2;5.2;2;0.0;LBY;pos;2017-05-08
1861;3.1999999999999997;23.634501;-102.552784;3.4;2.8;3;0.282842712474619;MEX;pos;2017-05-08
2895;8.0;21.913965;95.956223;8.0;8.0;1;0.0;MMR;pos;2017-05-08
1858;-2.0;-14.235004;-51.92528;-2.0;-2.0;3;0.0;BRA;neg;2017-05-08
2873;4.0;35.937496;14.375416;4.0;4.0;1;0.0;MLT;pos;2017-05-08
2882;-10.0;-34.583;19.3505;-10.0;-10.0;1;0.0;AFR;neg;2017-05-08
2179;-0.4;53.41291;-8.24389;-0.4;-0.4;2;0.0;IRL;neg;2017-05-08
2003;10.0;60.472024;8.468946;10.0;10.0;2;0.0;NOR;pos;2017-05-08
2982;-2.0;-11.202692;17.873887;-2.0;-2.0;1;0.0;AGO;neg;2017-05-08
3129;8.0;-21.236736;-159.777671;8.0;8.0;1;0.0;COK;pos;2017-05-08
2230;1.0;14.497401;-14.452362;1.0;1.0;2;0.0;SEN;pos;2017-05-08
2234;2.8;5.152149;46.199616;2.8;2.8;2;0.0;SOM;pos;2017-05-08
1859;4.466666666666667;61.92411;25.748151;5.0;3.4;3;0.7542472332656506;FIN;pos;2017-05-08
2013;1.9;46.818188;8.227512;1.9;1.9;2;0.0;CHE;pos;2017-05-08
2034;0.0;31.952162;35.233154;0.0;0.0;2;0.0;PSE;pos;2017-05-08
2023;3.4;17.060816;-61.796428;3.4;3.4;2;0.0;ATG;pos;2017-05-08
2123;1.9;58.595272;25.013607;1.9;1.9;2;0.0;EST;pos;2017-05-08
2765;3.4;-13.133897;27.849332;3.4;3.4;1;0.0;ZMB;pos;2017-05-08
2788;3.4;47.162494;19.503304;3.4;3.4;1;0.0;HUN;pos;2017-05-08
3071;-0.4;-16.578193;179.414413;-0.4;-0.4;1;0.0;FJI;neg;2017-05-08
2678;-0.4;49.815273;6.129583;-0.4;-0.4;1;0.0;LUX;neg;2017-05-08
2060;-4.4;21.521757;-77.781167;-4.4;-4.4;2;0.0;CUB;neg;2017-05-08
3005;-2.0;30.375321;69.345116;-2.0;-2.0;1;0.0;PAK;neg;2017-05-08
2044;1.7;49.815273;6.129583;3.4;0.0;2;1.7;LUX;pos;2017-05-08
2666;-10.0;4.210484;101.975766;-10.0;-10.0;1;0.0;MYS;neg;2017-05-08
2663;0.0;-16.290154;-63.588653;0.0;0.0;1;0.0;BOL;pos;2017-05-08
2657;-10.0;26.820553;30.802498;-10.0;-10.0;1;0.0;EGY;neg;2017-05-08
2843;-6.5;31.952162;35.233154;-6.5;-6.5;1;0.0;PSE;neg;2017-05-08
2651;1.9;15.454166;18.732207;1.9;1.9;1;0.0;TCD;pos;2017-05-08
2019;4.0;-1.940278;29.873888;4.0;4.0;2;0.0;RWA;pos;2017-05-08
2040;-2.0;23.634501;-102.552784;-2.0;-2.0;2;0.0;MEX;neg;2017-05-08
2647;0.0;41.902916;12.453389;0.0;0.0;1;0.0;VAT;pos;2017-05-08
2646;0.0;-40.900557;174.885971;0.0;0.0;1;0.0;NZL;pos;2017-05-08
2640;2.8;-0.023559;37.906193;2.8;2.8;1;0.0;KEN;pos;2017-05-08
2639;-4.0;35.937496;14.375416;-4.0;-4.0;1;0.0;MLT;neg;2017-05-08
2631;6.0;13.1667;-59.5333;6.0;6.0;1;0.0;CRB;pos;2017-05-08
2614;-4.4;-15.376706;166.959158;-4.4;-4.4;1;0.0;VUT;neg;2017-05-08
2605;-4.0;32.427908;53.688046;-4.0;-4.0;1;0.0;IRN;neg;2017-05-08
2456;-2.0;14.058324;108.277199;-2.0;-2.0;2;0.0;VNM;neg;2017-05-08
2453;3.4;7.946527;-1.023194;3.4;3.4;2;0.0;GHA;pos;2017-05-08
2038;0.4;3.202778;73.22068;0.4;0.4;2;0.0;MDV;pos;2017-05-08
2149;3.4;18.109581;-77.297508;3.4;3.4;2;0.0;JAM;pos;2017-05-08
2030;3.0999999999999996;18.971187;-72.285215;3.4;2.8;2;0.30000000000000016;HTI;pos;2017-05-08
3102;7.0;7.369722;12.354722;7.0;7.0;1;0.0;CMR;pos;2017-05-08
2649;-4.0;-0.789275;113.921327;-4.0;-4.0;1;0.0;IDN;neg;2017-05-08
2677;-0.4;55.169438;23.881275;-0.4;-0.4;1;0.0;LTU;neg;2017-05-08
0;2.8332439678284183;46.227638;2.213749;10.0;0.0;373;2.214894604576142;FRA;pos;2017-05-08
1377;5.425000000000001;-30.559482;22.937506;7.4;3.4;4;1.9753164303473003;ZAF;pos;2017-05-08
1580;3.4;12.565679;104.990963;3.4;3.4;3;0.0;KHM;pos;2017-05-08
477;3.0142857142857147;30.585164;36.238414;7.0;0.4;14;2.274660773094103;JOR;pos;2017-05-08
334;3.552380952380952;50.503887;4.469936;8.0;1.0;21;1.5351807858853217;BEL;pos;2017-05-08
1583;-5.666666666666667;33.223191;43.679291;-4.0;-9.0;3;2.3570226039551585;IRQ;neg;2017-05-08
495;2.857142857142857;48.379433;31.16558;4.0;0.0;14;1.2384981029538995;UKR;pos;2017-05-08
948;2.542857142857143;49.817492;15.472962;3.4;0.4;7;1.355261854357877;CZE;pos;2017-05-08
611;2.6727272727272724;12.879721;121.774017;4.0;0.4;11;1.4007082034008298;PHL;pos;2017-05-08
503;2.8;12.862807;30.217636;7.0;0.0;14;2.04939015319192;SDN;pos;2017-05-08
1310;3.7;-38.416097;-63.616672;7.0;1.9;4;2.089258241577618;ARG;pos;2017-05-08
416;3.264705882352941;51.919438;19.145136;7.0;1.9;17;1.0040747432165587;POL;pos;2017-05-08
139;2.0872727272727274;41.87194;12.56738;8.0;0.0;55;2.218275705911692;ITA;pos;2017-05-08
505;3.3428571428571425;53.41291;-8.24389;7.0;0.0;14;2.3141534353730697;IRL;pos;2017-05-08
135;2.1785714285714284;56.130366;-106.346771;7.0;0.0;56;1.7240643721113413;CAN;pos;2017-05-08
1309;3.4;56.26392;9.501785;3.4;3.4;4;0.0;DNK;pos;2017-05-08
850;-4.285714285714286;28.033886;1.659626;-2.0;-10.0;7;3.614031611621005;DZA;neg;2017-05-08
506;2.164285714285714;30.375321;69.345116;7.0;0.0;14;2.518958725589701;PAK;pos;2017-05-08
106;3.2869565217391306;35.86166;104.195397;8.0;0.4;69;2.036757371979426;CHN;pos;2017-05-08
188;2.825641025641026;31.046051;34.851612;8.5;0.0;39;2.6217744968175754;ISR;pos;2017-05-08
936;2.5714285714285716;23.424076;53.847818;3.4;0.4;7;1.2020390838835788;ARE;pos;2017-05-08
1627;-2.0;21.913965;95.956223;-2.0;-2.0;3;0.0;MMR;neg;2017-05-08
260;3.335714285714286;32.427908;53.688046;7.0;0.0;28;1.7976600436826373;IRN;pos;2017-05-08
928;4.3;-5.664214285714285;18.971157142857145;6.0;1.9;7;1.584748740787817;AFR;pos;2017-05-08
1349;3.2;21.521757;-77.781167;3.4;3.0;4;0.19999999999999998;CUB;pos;2017-05-08
923;-8.0;36.204824;138.252924;-5.0;-9.5;7;1.7928429140015905;JPN;neg;2017-05-08
786;3.375;26.820553;30.802498;5.0;0.0;8;1.4437364717980912;EGY;pos;2017-05-08
920;4.0;33.223191;43.679291;7.0;2.8;7;1.8973665961010278;IRQ;pos;2017-05-08
1122;-5.6;34.802075;38.996815;-2.0;-9.0;5;2.870540018881465;SYR;neg;2017-05-08
619;5.4363636363636365;36.204824;138.252924;7.4;3.4;11;1.8046771190803717;JPN;pos;2017-05-08
1121;3.4;23.885942;45.079162;3.4;3.4;5;0.0;SAU;pos;2017-05-08
617;-9.0;15.454166;18.732207;-9.0;-9.0;11;0.0;TCD;neg;2017-05-08
214;-4.911428571428572;55.378051;-3.435973;-0.4;-10.0;35;3.185392680755741;GBR;neg;2017-05-08
924;-9.0;12.862807;30.217636;-9.0;-9.0;7;0.0;SDN;neg;2017-05-08
1229;5.0;43.750298;7.412841;5.0;5.0;5;0.0;MCO;pos;2017-05-08
885;1.9142857142857144;60.128161;18.643501;4.0;0.0;7;1.6864405215284235;SWE;pos;2017-05-08
1175;3.4;47.516231;14.550072;3.4;3.4;5;0.0;AUT;pos;2017-05-08
457;4.826666666666667;40.069099;45.038189;7.0;3.4;15;1.1144305970115664;ARM;pos;2017-05-08
162;-2.35625;51.165691;10.451526;-0.4;-10.0;48;2.6339060229059044;DEU;neg;2017-05-08
